;alarm_date;alarm_time;region;place;attack_number
10359;2023-10-25;01:05:49;Gaza Envelope;Kissufim;1133
10360;2023-10-25;06:01:58;Western Lakhish;Ashkelon Southern Industrial Zone;1134
10361;2023-10-25;06:02:21;Gaza Envelope;Zikim;1134
10362;2023-10-25;06:02:21;Gaza Envelope;Karmia;1134
10363;2023-10-25;06:59:59;Gaza Envelope;Kissufim;1135
10364;2023-10-25;06:59:59;Gaza Envelope;Ein HaShlosha;1135
10365;2023-10-25;07:29:55;Gaza Envelope;Ein HaShlosha;1136
10366;2023-10-25;09:46:34;Gaza Envelope;Nachal Oz;1137
10367;2023-10-25;10:01:53;HaCarmel;Daliyat al-Karmel;1138
10368;2023-10-25;10:01:53;HaCarmel;Kerem Maharal;1138
10369;2023-10-25;11:57:14;Gaza Envelope;Nachal Oz;1139
10370;2023-10-25;13:13:16;Western Lakhish;Ashkelon Southern Industrial Zone;1140
10371;2023-10-25;13:13:22;Western Lakhish;Ashkelon - South;1140
10372;2023-10-25;13:13:27;Gaza Envelope;Zikim;1140
10373;2023-10-25;13:23:18;Confrontation Line;Kiryat Shmona;1141
10374;2023-10-25;13:25:01;Confrontation Line;Kfar Giladi;1142
10375;2023-10-25;13:25:01;Confrontation Line;Tel Hai;1142
10376;2023-10-25;14:50:41;Gaza Envelope;Sufa;1143
10377;2023-10-25;15:28:50;Gaza Envelope;Netiv HaAssara;1144
10378;2023-10-25;15:33:10;Gaza Envelope;Magen;1145
10379;2023-10-25;15:33:10;Gaza Envelope;Nir Oz;1145
10380;2023-10-25;15:33:40;Gaza Envelope;Nirim;1145
10381;2023-10-25;15:33:45;Western Lakhish;Ashkelon - South;1145
10382;2023-10-25;16:04:20;Shfela (Lowlands);Rishon LeZion - East;1146
10383;2023-10-25;16:04:40;Shfela (Lowlands);Rishon LeZion - West;1146
10384;2023-10-25;16:04:44;Shfela (Lowlands);Palmachin Industrial Park;1146
10385;2023-10-25;16:04:46;Shfela (Lowlands);Beit Hanan;1146
10386;2023-10-25;16:04:46;Shfela (Lowlands);Neta'im;1146
10387;2023-10-25;16:05:04;Shfela (Lowlands);Ness Ziona;1146
10388;2023-10-25;16:05:20;Shfela (Lowlands);Irus;1146
10389;2023-10-25;16:05:20;Shfela (Lowlands);Gan Sorek;1146
10390;2023-10-25;17:54:27;Gaza Envelope;Erez;1147
10391;2023-10-25;18:07:23;Gaza Envelope;Zikim;1148
10392;2023-10-25;18:07:38;Gaza Envelope;Netiv HaAssara;1148
10393;2023-10-25;18:30:46;Dan;Azor;1149
10394;2023-10-25;18:30:46;Dan;Holon;1149
10395;2023-10-25;18:30:46;Dan;Rishon LeZion - East;1149
10396;2023-10-25;18:30:46;Dan;Rishon LeZion - West;1149
10397;2023-10-25;18:30:46;Dan;Mishmar HaShiva;1149
10398;2023-10-25;18:30:46;Dan;Ganot;1149
10399;2023-10-25;18:30:50;Dan;Bat Yam;1149
10400;2023-10-25;18:31:18;Dan;Givat HaShlosha;1149
10401;2023-10-25;18:31:18;Dan;Kfar Sirkin;1149
10402;2023-10-25;18:31:18;Dan;Petach Tikva;1149
10403;2023-10-25;18:31:18;Dan;Elad;1149
10404;2023-10-25;18:31:18;Dan;Mazor;1149
10405;2023-10-25;18:31:18;Dan;Nechalim;1149
10406;2023-10-25;18:31:18;Dan;Nachshonim;1149
10407;2023-10-25;18:31:18;Dan;Einat;1149
10408;2023-10-25;18:31:18;Dan;Rosh HaAyin;1149
10409;2023-10-25;18:31:18;Dan;Hatzav Industrial Zone;1149
10410;2023-10-25;18:31:18;Dan;"Afek and Lev Ha""aretz Industrial Zone";1149
10411;2023-10-25;18:32:06;Western Lakhish;Be'er Ganim;1149
10412;2023-10-25;18:32:06;Western Lakhish;Kfar Silver;1149
10413;2023-10-25;18:58:59;Lakhish;Ashdod - Het,Tet,Yod,Yod Gimmel,Yod Dalet,Tet Zain;1150
10414;2023-10-25;18:58:59;Lakhish;Ashdod - Yod Alef,Yod Bet,Tet Vav,Yod Zain,Marina,City;1150
10415;2023-10-25;18:59:30;Western Lakhish;Nitzan;1150
10416;2023-10-26;07:30:52;Gaza Envelope;Kissufim;1151
10417;2023-10-26;07:34:16;Gaza Envelope;Kissufim;1152
10418;2023-10-26;07:34:54;Gaza Envelope;Sderot;1152
10419;2023-10-26;07:34:54;Gaza Envelope;Ibim;1152
10420;2023-10-26;07:34:54;Gaza Envelope;Nir Am;1152
10421;2023-10-26;07:37:36;Gaza Envelope;Kfar Azza;1153
10422;2023-10-26;08:50:06;Gaza Envelope;Nirim;1154
10423;2023-10-26;10:18:09;Gaza Envelope;Kissufim;1155
10424;2023-10-26;10:31:23;Shfela (Lowlands);Rishon LeZion - East;1156
10425;2023-10-26;10:31:23;Shfela (Lowlands);Be'er Yacov;1156
10426;2023-10-26;10:31:23;Shfela (Lowlands);Ness Ziona;1156
10427;2023-10-26;10:31:23;Shfela (Lowlands);Kfar Chabad;1156
10428;2023-10-26;10:31:23;Shfela (Lowlands);Tzafria;1156
10429;2023-10-26;10:31:29;Dan;Tel Aviv - South and Jaffa;1156
10430;2023-10-26;10:31:29;Dan;Tel Aviv - East;1156
10431;2023-10-26;10:31:29;Dan;Azor;1156
10432;2023-10-26;10:31:29;Dan;Bat Yam;1156
10433;2023-10-26;10:31:29;Dan;Holon;1156
10434;2023-10-26;10:31:29;Dan;Mikveh Israel;1156
10435;2023-10-26;10:31:35;Dan;Tel Aviv - Across the Yarkon;1156
10436;2023-10-26;10:31:35;Dan;Or Yehuda;1156
10437;2023-10-26;10:31:35;Dan;Bnei Brak;1156
10438;2023-10-26;10:31:35;Dan;Givat Shmuel;1156
10439;2023-10-26;10:31:35;Dan;Givatayim;1156
10440;2023-10-26;10:31:35;Dan;Gat Rimon;1156
10441;2023-10-26;10:31:35;Dan;Yehud-Monosson;1156
10442;2023-10-26;10:31:35;Dan;Maas;1156
10443;2023-10-26;10:31:35;Dan;Savyon;1156
10444;2023-10-26;10:31:35;Dan;Petach Tikva;1156
10445;2023-10-26;10:31:35;Dan;Kiryat Ono;1156
10446;2023-10-26;10:31:35;Dan;Ramat Gan - East;1156
10447;2023-10-26;10:31:35;Dan;Ramat Gan - West;1156
10448;2023-10-26;10:31:35;Dan;Ganei Tikva;1156
10449;2023-10-26;10:31:35;Dan;Palmachin Industrial Park;1156
10450;2023-10-26;10:31:35;Dan;Rishon LeZion - West;1156
10451;2023-10-26;10:31:35;Dan;Rehovot;1156
10452;2023-10-26;10:31:35;Dan;Irus;1156
10453;2023-10-26;10:31:35;Dan;Beit Hanan;1156
10454;2023-10-26;10:31:35;Dan;Beit Oved;1156
10455;2023-10-26;10:31:35;Dan;Gan Sorek;1156
10456;2023-10-26;10:31:35;Dan;Neta'im;1156
10457;2023-10-26;10:31:35;Dan;Ayanot;1156
10458;2023-10-26;10:31:35;Dan;Beit Dagan;1156
10459;2023-10-26;10:31:35;Dan;Hemed;1156
10460;2023-10-26;10:31:35;Dan;Mishmar HaShiva;1156
10461;2023-10-26;10:31:35;Dan;Ganot;1156
10462;2023-10-26;10:31:35;Dan;Palmachim;1156
10463;2023-10-26;10:31:35;Dan;Ganei Am;1156
10464;2023-10-26;10:31:35;Dan;Yarkona;1156
10465;2023-10-26;10:31:35;Dan;Adanim;1156
10466;2023-10-26;10:31:35;Dan;Southern Sharon Regional Center;1156
10467;2023-10-26;10:31:40;Sharon;Hod HaSharon;1156
10468;2023-10-26;11:14:29;Gaza Envelope;Kissufim;1157
10469;2023-10-26;11:21:40;Gaza Envelope;Nirim;1158
10470;2023-10-26;11:54:58;Gaza Envelope;Kerem Shalom;1159
10471;2023-10-26;12:06:03;Gaza Envelope;Kerem Shalom;1160
10472;2023-10-26;12:28:36;Gaza Envelope;Ein HaShlosha;1161
10473;2023-10-26;13:00:22;Western Lakhish;Ashkelon Southern Industrial Zone;1162
10474;2023-10-26;13:00:28;Western Lakhish;Ashkelon - South;1162
10475;2023-10-26;13:00:28;Western Lakhish;Ashkelon - North;1162
10476;2023-10-26;13:00:41;Western Negev;Yoshivia;1162
10477;2023-10-26;13:00:43;Western Negev;Shibolim;1162
10478;2023-10-26;13:00:43;Western Negev;Netivot;1162
10479;2023-10-26;13:00:43;Western Negev;Ma'galim;1162
10480;2023-10-26;13:00:43;Western Negev;Giv'olim;1162
10481;2023-10-26;13:00:43;Western Negev;M'lilot;1162
10482;2023-10-26;13:00:54;Gaza Envelope;Zikim;1162
10483;2023-10-26;13:00:59;Lakhish;Ashdod - Alef,Bet,Dalet,Heh;1162
10484;2023-10-26;13:00:59;Lakhish;Ashdod - Yod Alef,Yod Bet,Tet Vav,Yod Zain,Marina,City;1162
10485;2023-10-26;13:01:01;Lakhish;Ashdod - Het,Tet,Yod,Yod Gimmel,Yod Dalet,Tet Zain;1162
10486;2023-10-26;13:01:01;Lakhish;Ashdod - Northern Industrial Zone And Port;1162
10487;2023-10-26;13:14:07;Gaza Envelope;Zikim;1163
10488;2023-10-26;13:14:08;Western Lakhish;Ashkelon - South;1163
10489;2023-10-26;13:14:08;Western Lakhish;Ashkelon Southern Industrial Zone;1163
10490;2023-10-26;13:14:28;Western Lakhish;Ashkelon - North;1163
10491;2023-10-26;15:03:51;Dan;Tel Aviv - South and Jaffa;1164
10492;2023-10-26;15:03:51;Dan;Tel Aviv - East;1164
10493;2023-10-26;15:03:51;Dan;Tel Aviv - City Center;1164
10494;2023-10-26;15:03:51;Dan;Tel Aviv - Across the Yarkon;1164
10495;2023-10-26;15:03:51;Dan;Bat Yam;1164
10496;2023-10-26;15:03:51;Dan;Givatayim;1164
10497;2023-10-26;15:03:51;Dan;Herzeliya - Center and Glil Yam;1164
10498;2023-10-26;15:03:51;Dan;Holon;1164
10499;2023-10-26;15:03:51;Dan;Mikveh Israel;1164
10500;2023-10-26;15:03:51;Dan;Ramat Gan - West;1164
10501;2023-10-26;15:03:51;Dan;Ramat HaSharon;1164
10502;2023-10-26;15:03:51;Dan;Cinema City Glilot;1164
10503;2023-10-26;15:03:51;Dan;Gelilot - Pi Compound;1164
10504;2023-10-26;15:03:51;Dan;Palmachim;1164
10505;2023-10-26;15:03:51;Dan;Rishon LeZion - West;1164
10506;2023-10-26;15:04:02;Shfela (Lowlands);Beit Dagan;1164
10507;2023-10-26;15:04:02;Shfela (Lowlands);Hemed;1164
10508;2023-10-26;15:04:02;Shfela (Lowlands);Mishmar HaShiva;1164
10509;2023-10-26;15:04:02;Shfela (Lowlands);Ganot;1164
10510;2023-10-26;15:04:02;Shfela (Lowlands);Or Yehuda;1164
10511;2023-10-26;15:04:02;Shfela (Lowlands);Savyon;1164
10512;2023-10-26;15:04:02;Shfela (Lowlands);Kiryat Ono;1164
10513;2023-10-26;15:04:02;Shfela (Lowlands);Ramat Gan - East;1164
10514;2023-10-26;15:04:03;Dan;Yehud-Monosson;1164
10515;2023-10-26;15:04:03;Dan;Ganei Tikva;1164
10516;2023-10-26;15:04:08;Dan;Azor;1164
10517;2023-10-26;15:04:08;Dan;Rishon LeZion - East;1164
10518;2023-10-26;15:04:08;Dan;Tzafria;1164
10519;2023-10-26;15:05:03;Shfela (Lowlands);Kfar Chabad;1164
10520;2023-10-26;15:08:15;Gaza Envelope;Holit;1165
10521;2023-10-26;15:08:42;Gaza Envelope;Sufa;1165
10522;2023-10-26;19:01:13;Yarkon;Hevel Modi'in Industrial Zone;1166
10523;2023-10-26;19:01:13;Yarkon;Beit Nechemia;1166
10524;2023-10-26;19:01:13;Yarkon;Beit Arif;1166
10525;2023-10-26;19:01:13;Yarkon;Bareket;1166
10526;2023-10-26;19:01:13;Yarkon;Kfar Truman;1166
10527;2023-10-26;19:01:13;Yarkon;Shoham;1166
10528;2023-10-26;19:01:18;Shfela (Lowlands);Rehovot;1166
10529;2023-10-26;19:01:18;Shfela (Lowlands);Yashresh;1166
10530;2023-10-26;19:01:18;Shfela (Lowlands);Matzliach;1166
10531;2023-10-26;19:01:18;Shfela (Lowlands);Ramla;1166
10532;2023-10-26;19:01:18;Shfela (Lowlands);Sitria;1166
10533;2023-10-26;19:01:19;Dan;Or Yehuda;1166
10534;2023-10-26;19:01:19;Dan;Azor;1166
10535;2023-10-26;19:01:19;Dan;Holon;1166
10536;2023-10-26;19:01:19;Dan;Rishon LeZion - East;1166
10537;2023-10-26;19:01:19;Dan;Beit Dagan;1166
10538;2023-10-26;19:01:19;Dan;Hemed;1166
10539;2023-10-26;19:01:19;Dan;Mishmar HaShiva;1166
10540;2023-10-26;19:01:19;Dan;Ganot;1166
10541;2023-10-26;19:01:27;Shfela (Lowlands);Kfar Chabad;1166
10542;2023-10-26;19:01:27;Shfela (Lowlands);Tzafria;1166
10543;2023-10-26;19:01:41;Dan;Tel Aviv - East;1166
10544;2023-10-26;19:01:41;Dan;Bnei Brak;1166
10545;2023-10-26;19:01:41;Dan;Givatayim;1166
10546;2023-10-26;19:01:41;Dan;Ramat Gan - West;1166
10547;2023-10-26;19:01:44;Dan;Givat Shmuel;1166
10548;2023-10-26;19:01:44;Dan;Petach Tikva;1166
10549;2023-10-26;19:01:44;Dan;Kiryat Ono;1166
10550;2023-10-26;19:01:44;Dan;Ramat Gan - East;1166
10551;2023-10-26;19:02:14;Shfela (Lowlands);Nesher Industrial Zone (Ramla);1166
10552;2023-10-26;19:02:14;Shfela (Lowlands);Ahisemech;1166
10553;2023-10-26;19:02:14;Shfela (Lowlands);Ben Shemen;1166
10554;2023-10-26;19:02:14;Shfela (Lowlands);Ginaton;1166
10555;2023-10-26;19:02:14;Shfela (Lowlands);Lod;1166
10556;2023-10-26;19:02:14;Shfela (Lowlands);Nir Zvi;1166
10557;2023-10-26;19:02:32;Shfela (Lowlands);Rishon LeZion - West;1166
10558;2023-10-26;19:02:34;Shfela (Lowlands);Palmachin Industrial Park;1166
10559;2023-10-26;19:02:50;Dan;Tel Aviv - South and Jaffa;1166
10560;2023-10-26;19:02:50;Dan;Mikveh Israel;1166
10561;2023-10-26;23:51:13;Gaza Envelope;Be'eri;1167
10562;2023-10-27;09:43:31;Gaza Envelope;Kissufim;1168
10563;2023-10-27;09:44:39;Gaza Envelope;Kerem Shalom;1168
10564;2023-10-27;10:42:16;Lakhish;Ashdod - Het,Tet,Yod,Yod Gimmel,Yod Dalet,Tet Zain;1169
10565;2023-10-27;10:42:16;Lakhish;Ashdod - Yod Alef,Yod Bet,Tet Vav,Yod Zain,Marina,City;1169
10566;2023-10-27;10:42:34;Western Lakhish;Nitzan;1169
10567;2023-10-27;11:02:46;Gaza Envelope;Netiv HaAssara;1170
10568;2023-10-27;11:02:48;Dan;Tel Aviv - South and Jaffa;1170
10569;2023-10-27;11:02:48;Dan;Tel Aviv - East;1170
10570;2023-10-27;11:02:48;Dan;Tel Aviv - City Center;1170
10571;2023-10-27;11:02:48;Dan;Tel Aviv - Across the Yarkon;1170
10572;2023-10-27;11:02:48;Dan;Givatayim;1170
10573;2023-10-27;11:02:48;Dan;Ramat Gan - West;1170
10574;2023-10-27;11:02:50;Dan;Holon;1170
10575;2023-10-27;11:02:50;Dan;Bnei Brak;1170
10576;2023-10-27;11:02:50;Dan;Rishon LeZion - West;1170
10577;2023-10-27;11:03:10;Dan;Bat Yam;1170
10578;2023-10-27;11:03:28;Gaza Envelope;Zikim;1170
10579;2023-10-27;11:03:28;Gaza Envelope;Karmia;1170
10580;2023-10-27;11:04:20;Dan;Azor;1170
10581;2023-10-27;11:04:20;Dan;Mikveh Israel;1170
10582;2023-10-27;11:30:05;Gaza Envelope;Alumim;1171
10583;2023-10-27;11:30:15;Shfela (Lowlands);Rishon LeZion - East;1171
10584;2023-10-27;11:30:15;Shfela (Lowlands);Rehovot;1171
10585;2023-10-27;11:30:15;Shfela (Lowlands);Ness Ziona;1171
10586;2023-10-27;11:30:22;Gaza Envelope;Nachal Oz;1171
10587;2023-10-27;11:30:22;Gaza Envelope;Tel Aviv - City Center;1171
10588;2023-10-27;11:30:22;Gaza Envelope;Tel Aviv - Across the Yarkon;1171
10589;2023-10-27;11:30:26;Lakhish;Ashdod - Northern Industrial Zone And Port;1171
10590;2023-10-27;11:30:27;Shfela (Lowlands);Irus;1171
10591;2023-10-27;11:30:27;Shfela (Lowlands);Beit Oved;1171
10592;2023-10-27;11:30:28;Dan;Givat Shmuel;1171
10593;2023-10-27;11:30:28;Dan;Gat Rimon;1171
10594;2023-10-27;11:30:28;Dan;Savyon;1171
10595;2023-10-27;11:30:28;Dan;Petach Tikva;1171
10596;2023-10-27;11:30:28;Dan;Kiryat Ono;1171
10597;2023-10-27;11:30:28;Dan;Ramat Gan - East;1171
10598;2023-10-27;11:30:28;Dan;Ganei Tikva;1171
10599;2023-10-27;11:30:36;Dan;Tel Aviv - South and Jaffa;1171
10600;2023-10-27;11:30:49;Shfela (Lowlands);Ayanot;1171
10601;2023-10-27;11:31:42;Dan;Or Yehuda;1171
10602;2023-10-27;11:31:42;Dan;Azor;1171
10603;2023-10-27;11:31:42;Dan;Holon;1171
10604;2023-10-27;11:31:42;Dan;Beit Dagan;1171
10605;2023-10-27;11:31:42;Dan;Hemed;1171
10606;2023-10-27;11:31:42;Dan;Mishmar HaShiva;1171
10607;2023-10-27;11:31:42;Dan;Ganot;1171
10608;2023-10-27;13:19:02;Western Lakhish;Ashkelon - South;1172
10609;2023-10-27;13:19:02;Western Lakhish;Ashkelon Southern Industrial Zone;1172
10610;2023-10-27;13:19:05;Western Lakhish;Ashkelon - North;1172
10611;2023-10-27;13:19:06;Western Lakhish;Be'er Ganim;1172
10612;2023-10-27;13:19:08;Western Lakhish;Ashkelon Northern Industrial Zone;1172
10613;2023-10-27;13:19:13;Western Lakhish;Kfar Silver;1172
10614;2023-10-27;13:19:17;Western Lakhish;Nitzanim;1172
10615;2023-10-27;13:19:19;Lakhish;Ashdod - Het,Tet,Yod,Yod Gimmel,Yod Dalet,Tet Zain;1172
10616;2023-10-27;13:19:19;Lakhish;Ashdod - Yod Alef,Yod Bet,Tet Vav,Yod Zain,Marina,City;1172
10617;2023-10-27;13:19:19;Lakhish;Ashdod - Alef,Bet,Dalet,Heh;1172
10618;2023-10-27;13:19:19;Lakhish;Ashdod - Gimmel,Vav,Zain;1172
10619;2023-10-27;13:19:19;Lakhish;Nitzan;1172
10620;2023-10-27;13:19:21;Western Lakhish;Mavki'im;1172
10621;2023-10-27;13:56:12;Gaza Envelope;Netiv HaAssara;1173
10622;2023-10-27;15:01:58;Gaza Envelope;Sufa;1174
10623;2023-10-27;15:02:09;Gaza Envelope;Nir Itzhak;1174
10624;2023-10-27;16:30:46;Shfela (Lowlands);Achiezer;1175
10625;2023-10-27;16:30:46;Shfela (Lowlands);Kfar Chabad;1175
10626;2023-10-27;16:30:46;Shfela (Lowlands);Tzafria;1175
10627;2023-10-27;16:30:49;Shfela (Lowlands);Zeitan;1175
10628;2023-10-27;16:30:49;Shfela (Lowlands);Yagel;1175
10629;2023-10-27;16:30:49;Shfela (Lowlands);Hemed;1175
10630;2023-10-27;16:30:49;Shfela (Lowlands);Mishmar HaShiva;1175
10631;2023-10-27;16:30:49;Shfela (Lowlands);Ganot;1175
10632;2023-10-27;16:30:49;Shfela (Lowlands);Or Yehuda;1175
10633;2023-10-27;16:30:49;Shfela (Lowlands);Azor;1175
10634;2023-10-27;16:30:49;Shfela (Lowlands);Ramat Gan - East;1175
10635;2023-10-27;16:30:49;Shfela (Lowlands);Ramat Gan - West;1175
10636;2023-10-27;16:30:52;Shfela (Lowlands);Rishon LeZion - East;1175
10637;2023-10-27;16:30:52;Shfela (Lowlands);Yehud-Monosson;1175
10638;2023-10-27;16:30:52;Shfela (Lowlands);Hashmonaim;1175
10639;2023-10-27;16:30:52;Shfela (Lowlands);Kfar Rut;1175
10640;2023-10-27;16:30:52;Shfela (Lowlands);Lapid;1175
10641;2023-10-27;16:30:52;Shfela (Lowlands);Modi'in Illit;1175
10642;2023-10-27;16:30:52;Shfela (Lowlands);Modi'in;1175
10643;2023-10-27;16:30:52;Shfela (Lowlands);Matityahu;1175
10644;2023-10-27;16:30:52;Shfela (Lowlands);Shilat;1175
10645;2023-10-27;16:30:52;Shfela (Lowlands);Kfar HaOranim;1175
10646;2023-10-27;16:30:57;Dan;Holon;1175
10647;2023-10-27;16:31:03;Lakhish;Ashdod - Alef,Bet,Dalet,Heh;1175
10648;2023-10-27;16:31:03;Lakhish;Ashdod - Northern Industrial Zone And Port;1175
10649;2023-10-27;16:31:03;Lakhish;Ashdod - Gimmel,Vav,Zain;1175
10650;2023-10-27;16:31:03;Lakhish;Bnei Darom;1175
10651;2023-10-27;16:31:03;Lakhish;Nir Galim;1175
10652;2023-10-27;16:31:06;Dan;Ganei Tikva;1175
10653;2023-10-27;16:31:06;Dan;Gat Rimon;1175
10654;2023-10-27;16:31:06;Dan;Maas;1175
10655;2023-10-27;16:31:06;Dan;Savyon;1175
10656;2023-10-27;16:31:06;Dan;Kiryat Ono;1175
10657;2023-10-27;16:31:21;Western Lakhish;Ashkelon Southern Industrial Zone;1175
10658;2023-10-27;16:31:21;Western Lakhish;Ashkelon - South;1175
10659;2023-10-27;16:31:21;Western Lakhish;Mavki'im;1175
10660;2023-10-27;16:31:58;Yarkon;Noff Ayalon;1175
10661;2023-10-27;16:31:58;Yarkon;Sha'alabim;1175
10662;2023-10-27;16:31:58;Yarkon;Modi'in - Ishpro Center;1175
10663;2023-10-27;16:31:58;Yarkon;Kfar Bin Nun;1175
10664;2023-10-27;16:31:58;Yarkon;Kfar Shmuel;1175
10665;2023-10-27;16:31:58;Yarkon;Mishmar Ayalon;1175
10666;2023-10-27;16:32:16;Shfela (Lowlands);Beit Dagan;1175
10667;2023-10-27;16:51:14;Gaza Envelope;Holit;1176
10668;2023-10-27;17:49:33;Western Lakhish;Mavki'im;1177
10669;2023-10-27;17:49:37;Western Lakhish;Ashkelon Southern Industrial Zone;1177
10670;2023-10-27;17:49:39;Gaza Envelope;Netiv HaAssara;1177
10671;2023-10-27;17:49:39;Gaza Envelope;Ge'a;1177
10672;2023-10-27;17:49:39;Gaza Envelope;Ashkelon - South;1177
10673;2023-10-27;17:49:54;Gaza Envelope;Karmia;1177
10674;2023-10-27;17:49:55;Gaza Envelope;Yad Mordechai;1177
10675;2023-10-27;17:59:18;Gaza Envelope;Sderot;1178
10676;2023-10-27;17:59:18;Gaza Envelope;Ibim;1178
10677;2023-10-27;17:59:18;Gaza Envelope;Nir Am;1178
10678;2023-10-27;17:59:32;Gaza Envelope;Nir Am Shooting Range;1178
10679;2023-10-27;17:59:42;Gaza Envelope;Gavim;1178
10680;2023-10-27;17:59:42;Gaza Envelope;Sapir College;1178
10681;2023-10-27;17:59:42;Gaza Envelope;Mefalsim;1178
10682;2023-10-27;18:00:30;Western Lakhish;Ashkelon - South;1178
10683;2023-10-27;18:00:30;Western Lakhish;Ashkelon Southern Industrial Zone;1178
10684;2023-10-27;18:03:16;Gaza Envelope;Kfar Azza;1179
10685;2023-10-27;18:09:12;Gaza Envelope;Netiv HaAssara;1180
10686;2023-10-27;22:55:22;Gaza Envelope;Netiv HaAssara;1181
10687;2023-10-28;07:20:28;Gaza Envelope;Nir Oz;1182
10688;2023-10-28;07:35:24;Gaza Envelope;Nachal Oz;1183
10689;2023-10-28;07:47:28;Gaza Envelope;Magen;1184
10690;2023-10-28;08:32:15;Gaza Envelope;Kissufim;1185
10691;2023-10-28;08:48:07;Gaza Envelope;Netiv HaAssara;1186
10692;2023-10-28;09:59:18;Gaza Envelope;Yad Mordechai;1187
10693;2023-10-28;09:59:18;Gaza Envelope;Netiv HaAssara;1187
10694;2023-10-28;09:59:43;Western Lakhish;Ashkelon Southern Industrial Zone;1187
10695;2023-10-28;10:00:20;Gaza Envelope;Zikim;1187
10696;2023-10-28;10:02:38;Gaza Envelope;Yad Mordechai;1188
10697;2023-10-28;10:02:38;Gaza Envelope;Netiv HaAssara;1188
10698;2023-10-28;10:02:55;Gaza Envelope;Karmia;1188
10699;2023-10-28;10:06:40;Gaza Envelope;Nir Itzhak;1189
10700;2023-10-28;10:06:42;Gaza Envelope;Sufa;1189
10701;2023-10-28;10:06:42;Gaza Envelope;Pri Gan;1189
10702;2023-10-28;10:44:17;Gaza Envelope;Netiv HaAssara;1190
10703;2023-10-28;11:01:52;Dan;Tel Aviv - South and Jaffa;1191
10704;2023-10-28;11:01:52;Dan;Bat Yam;1191
10705;2023-10-28;11:30:08;Confrontation Line;Misgav Am;1192
10706;2023-10-28;11:30:22;Confrontation Line;Margaliot;1192
10707;2023-10-28;11:38:08;Confrontation Line;Arab al-Aramshe;1193
10708;2023-10-28;11:41:23;Confrontation Line;Arab al-Aramshe;1194
10709;2023-10-28;11:44:13;Gaza Envelope;Kissufim;1195
10710;2023-10-28;12:00:58;Gaza Envelope;Reim;1196
10711;2023-10-28;12:04:04;Central Negev;Beer Sheva - West;1197
10712;2023-10-28;12:04:53;Central Negev;Beer Sheva - South;1197
10713;2023-10-28;12:12:23;Western Lakhish;Ashkelon Southern Industrial Zone;1198
10714;2023-10-28;12:12:24;Western Lakhish;Ashkelon - South;1198
10715;2023-10-28;12:12:30;Western Lakhish;Ashkelon Northern Industrial Zone;1198
10716;2023-10-28;12:12:30;Western Lakhish;Beit Shikma;1198
10717;2023-10-28;12:12:30;Western Lakhish;Bat Hadar;1198
10718;2023-10-28;12:12:30;Western Lakhish;Mavki'im;1198
10719;2023-10-28;12:12:35;Western Lakhish;Ge'a;1198
10720;2023-10-28;12:12:36;Western Lakhish;Mishan;1198
10721;2023-10-28;12:12:41;Western Lakhish;Ashkelon - North;1198
10722;2023-10-28;14:15:48;Southern Negev;Abu Qrenat and the Bedouin Diaspora;1199
10723;2023-10-28;14:15:48;Southern Negev;Qasr al-Sir and the Bedouin Diaspora;1199
10724;2023-10-28;14:15:55;Southern Negev;Ar'ara BaNegev;1199
10725;2023-10-28;14:16:09;Southern Negev;Abu Talul and the Bedouin Diaspora;1199
10726;2023-10-28;14:16:50;Southern Negev;Mamshit;1199
10727;2023-10-28;14:18:04;Gaza Envelope;Netiv HaAssara;1199
10728;2023-10-28;14:22:02;Gaza Envelope;Netiv HaAssara;1200
10729;2023-10-28;14:23:14;Gaza Envelope;Erez;1200
10730;2023-10-28;15:02:06;Confrontation Line;Shtula;1201
10731;2023-10-28;15:10:20;Western Lakhish;Ashkelon - South;1202
10732;2023-10-28;15:10:20;Western Lakhish;Ashkelon Southern Industrial Zone;1202
10733;2023-10-28;15:10:31;Gaza Envelope;Zikim;1202
10734;2023-10-28;15:10:36;Yarkon;Bnei Atarot;1202
10735;2023-10-28;15:10:36;Yarkon;Achiezer;1202
10736;2023-10-28;15:10:36;Yarkon;Zeitan;1202
10737;2023-10-28;15:10:36;Yarkon;Yagel;1202
10738;2023-10-28;15:10:36;Yarkon;Rishon LeZion - East;1202
10739;2023-10-28;15:10:36;Yarkon;Beit Dagan;1202
10740;2023-10-28;15:10:36;Yarkon;Hemed;1202
10741;2023-10-28;15:10:36;Yarkon;Mishmar HaShiva;1202
10742;2023-10-28;15:10:36;Yarkon;Ganot;1202
10743;2023-10-28;15:10:36;Yarkon;Or Yehuda;1202
10744;2023-10-28;15:10:36;Yarkon;Ramat Gan - East;1202
10745;2023-10-28;15:10:38;Dan;Tel Aviv - South and Jaffa;1202
10746;2023-10-28;15:10:38;Dan;Tel Aviv - City Center;1202
10747;2023-10-28;15:10:38;Dan;Givatayim;1202
10748;2023-10-28;15:10:38;Dan;Mikveh Israel;1202
10749;2023-10-28;15:10:38;Dan;Tel Aviv - East;1202
10750;2023-10-28;15:10:38;Dan;Azor;1202
10751;2023-10-28;15:10:38;Dan;Holon;1202
10752;2023-10-28;15:10:38;Dan;Ramat Gan - West;1202
10753;2023-10-28;15:10:42;Sharon;Oranit;1202
